
Intensity Median Ch=12 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.5,,Surface,12,Image 1,1,0,
0.125,,Surface,12,Image 1,1,1,
0.5,,Surface,12,Image 1,1,2,
68,,Surface,12,Image 1,1,3,
42.25,,Surface,12,Image 1,1,4,
73.25,,Surface,12,Image 1,1,5,
0.25,,Surface,12,Image 1,1,6,
276,,Surface,12,Image 1,1,7,
357,,Surface,12,Image 1,1,8,
269,,Surface,12,Image 1,1,9,
295.5,,Surface,12,Image 1,1,10,
450.5,,Surface,12,Image 1,1,11,
209,,Surface,12,Image 1,1,12,
438,,Surface,12,Image 1,1,13,
586,,Surface,12,Image 1,1,14,
1116,,Surface,12,Image 1,1,15,
