
Intensity Mean Ch=17 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1069.6,,Surface,17,Image 1,1,0,
773.517,,Surface,17,Image 1,1,1,
694.46,,Surface,17,Image 1,1,2,
712.244,,Surface,17,Image 1,1,3,
46.3951,,Surface,17,Image 1,1,4,
241.937,,Surface,17,Image 1,1,5,
675.156,,Surface,17,Image 1,1,6,
171.737,,Surface,17,Image 1,1,7,
703.213,,Surface,17,Image 1,1,8,
377.208,,Surface,17,Image 1,1,9,
649.956,,Surface,17,Image 1,1,10,
341.241,,Surface,17,Image 1,1,11,
259.14,,Surface,17,Image 1,1,12,
461.807,,Surface,17,Image 1,1,13,
799.641,,Surface,17,Image 1,1,14,
1797.97,,Surface,17,Image 1,1,15,
