
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
480,,Surface,5,Image 1,1,0,
409,,Surface,5,Image 1,1,1,
204,,Surface,5,Image 1,1,2,
379,,Surface,5,Image 1,1,3,
0.5,,Surface,5,Image 1,1,4,
119,,Surface,5,Image 1,1,5,
284,,Surface,5,Image 1,1,6,
25,,Surface,5,Image 1,1,7,
394,,Surface,5,Image 1,1,8,
232.5,,Surface,5,Image 1,1,9,
375,,Surface,5,Image 1,1,10,
129,,Surface,5,Image 1,1,11,
58,,Surface,5,Image 1,1,12,
337,,Surface,5,Image 1,1,13,
584,,Surface,5,Image 1,1,14,
1516,,Surface,5,Image 1,1,15,
