
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.399005,,Surface,1,0,
0.530648,,Surface,1,1,
0.231731,,Surface,1,2,
0.572742,,Surface,1,3,
0.204821,,Surface,1,4,
0.452424,,Surface,1,5,
0.738955,,Surface,1,6,
0.329025,,Surface,1,7,
0.461297,,Surface,1,8,
0.267136,,Surface,1,9,
0.271782,,Surface,1,10,
0.486466,,Surface,1,11,
0.395855,,Surface,1,12,
0.181528,,Surface,1,13,
0.174079,,Surface,1,14,
0.195631,,Surface,1,15,
