
Intensity StdDev Ch=14 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
37.4945,,Surface,14,Image 1,1,0,
72.3875,,Surface,14,Image 1,1,1,
46.0178,,Surface,14,Image 1,1,2,
47.2417,,Surface,14,Image 1,1,3,
113.721,,Surface,14,Image 1,1,4,
64.759,,Surface,14,Image 1,1,5,
133.617,,Surface,14,Image 1,1,6,
71.3804,,Surface,14,Image 1,1,7,
67.0613,,Surface,14,Image 1,1,8,
117.461,,Surface,14,Image 1,1,9,
109.291,,Surface,14,Image 1,1,10,
118.978,,Surface,14,Image 1,1,11,
170.153,,Surface,14,Image 1,1,12,
319.195,,Surface,14,Image 1,1,13,
416.57,,Surface,14,Image 1,1,14,
299.01,,Surface,14,Image 1,1,15,
