
Intensity Sum Ch=31 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
35423,,Surface,31,Image 1,1,0,
80066,,Surface,31,Image 1,1,1,
133854,,Surface,31,Image 1,1,2,
4457,,Surface,31,Image 1,1,3,
46174,,Surface,31,Image 1,1,4,
94989,,Surface,31,Image 1,1,5,
16804,,Surface,31,Image 1,1,6,
5831,,Surface,31,Image 1,1,7,
8200,,Surface,31,Image 1,1,8,
2266,,Surface,31,Image 1,1,9,
3063,,Surface,31,Image 1,1,10,
1752,,Surface,31,Image 1,1,11,
98929,,Surface,31,Image 1,1,12,
137987,,Surface,31,Image 1,1,13,
309181,,Surface,31,Image 1,1,14,
550499,,Surface,31,Image 1,1,15,
