
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
164,,Surface,2,Image 1,1,0,
268,,Surface,2,Image 1,1,1,
0,,Surface,2,Image 1,1,2,
220,,Surface,2,Image 1,1,3,
170,,Surface,2,Image 1,1,4,
143,,Surface,2,Image 1,1,5,
228,,Surface,2,Image 1,1,6,
179,,Surface,2,Image 1,1,7,
204,,Surface,2,Image 1,1,8,
188,,Surface,2,Image 1,1,9,
190,,Surface,2,Image 1,1,10,
252,,Surface,2,Image 1,1,11,
125,,Surface,2,Image 1,1,12,
188,,Surface,2,Image 1,1,13,
138,,Surface,2,Image 1,1,14,
26,,Surface,2,Image 1,1,15,
