
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.13646e+06,,Surface,3,Image 1,1,0,
563447,,Surface,3,Image 1,1,1,
2.96331e+07,,Surface,3,Image 1,1,2,
1.88154e+06,,Surface,3,Image 1,1,3,
438694,,Surface,3,Image 1,1,4,
1.44115e+06,,Surface,3,Image 1,1,5,
1.46501e+06,,Surface,3,Image 1,1,6,
757453,,Surface,3,Image 1,1,7,
796986,,Surface,3,Image 1,1,8,
581375,,Surface,3,Image 1,1,9,
674068,,Surface,3,Image 1,1,10,
602137,,Surface,3,Image 1,1,11,
2.3417e+06,,Surface,3,Image 1,1,12,
785666,,Surface,3,Image 1,1,13,
939655,,Surface,3,Image 1,1,14,
7.01002e+06,,Surface,3,Image 1,1,15,
