
Intensity StdDev Ch=33 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1614.42,,Surface,33,Image 1,1,0,
1070.63,,Surface,33,Image 1,1,1,
1645.2,,Surface,33,Image 1,1,2,
984.178,,Surface,33,Image 1,1,3,
123.012,,Surface,33,Image 1,1,4,
363.196,,Surface,33,Image 1,1,5,
887.049,,Surface,33,Image 1,1,6,
551.682,,Surface,33,Image 1,1,7,
813.849,,Surface,33,Image 1,1,8,
515.79,,Surface,33,Image 1,1,9,
744.934,,Surface,33,Image 1,1,10,
455.052,,Surface,33,Image 1,1,11,
547.846,,Surface,33,Image 1,1,12,
647.607,,Surface,33,Image 1,1,13,
801.063,,Surface,33,Image 1,1,14,
1547.78,,Surface,33,Image 1,1,15,
