
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.626837,,Surface,1,0,
0.334532,,Surface,1,1,
0.266229,,Surface,1,2,
0.364818,,Surface,1,3,
