
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
14.4362,µm,Surface,Position,1,0,
14.618,µm,Surface,Position,1,1,
14.6879,µm,Surface,Position,1,2,
14.9276,µm,Surface,Position,1,3,
